edge_id,avg_speed,avg_pace,pace_group,pace_color,time,dist,elev_gain,uphill_perc,uphill_perc_group,uphill_perc_color,geometry
415,1.49,20.08,From 15 to 30 min/km,#E53888,8.6,0.35,25.0,7.14,Less than 7.5%,#77E4C8,"LINESTRING (2.375251 41.811369, 2.375269 41.811317, 2.375257 41.81127, 2.375224 41.811227, 2.375167 41.81111, 2.375127 41.811072, 2.375095 41.81102, 2.375052 41.81098, 2.374934 41.810853, 2.374852 41.810735, 2.374834 41.810673, 2.374801 41.8106, 2.374786 41.810552, 2.374904 41.810512, 2.374789 41.81048, 2.374656 41.810453, 2.374471 41.810553, 2.374404 41.810565, 2.374332 41.810568, 2.374247 41.810551, 2.374182 41.810538, 2.374122 41.81053, 2.373969 41.810492, 2.373922 41.810447, 2.373869 41.810404, 2.373811 41.810384, 2.373756 41.810322, 2.373714 41.810285, 2.373672 41.810242, 2.37365 41.810195, 2.373647 41.810143, 2.37366 41.810095, 2.373665 41.810047, 2.373635 41.809997, 2.373567 41.809909, 2.373519 41.809877, 2.373449 41.809869, 2.373386 41.809857, 2.373321 41.809864, 2.373258 41.809862, 2.373186 41.809872, 2.373126 41.809862, 2.373066 41.809835, 2.373008 41.809803, 2.37288 41.809705, 2.372825 41.80974, 2.37278 41.80977)"
414,1.68,10.01,Less than 15 min/km,#AC1754,0.37,0.04,2.4,6.0,Less than 7.5%,#77E4C8,"LINESTRING (2.37278 41.80977, 2.372715 41.809798, 2.372618 41.809811, 2.372558 41.809843, 2.372511 41.809883, 2.372461 41.80991, 2.372406 41.809938)"
2556,1.48,14.2,Less than 15 min/km,#AC1754,7.65,0.51,13.1,2.57,Less than 7.5%,#77E4C8,"LINESTRING (2.372406 41.809938, 2.372333 41.80996, 2.372268 41.809997, 2.372211 41.810034, 2.372151 41.810057, 2.372096 41.810102, 2.372043 41.810129, 2.371983 41.810154, 2.371923 41.810184, 2.371865 41.810221, 2.371803 41.810238, 2.371743 41.810261, 2.371651 41.810323, 2.371591 41.810356, 2.371501 41.810363, 2.371434 41.81043, 2.371406 41.810472, 2.371353 41.810509, 2.371311 41.810542, 2.371276 41.810502, 2.371253 41.810392, 2.371168 41.81038, 2.371081 41.810358, 2.370944 41.810386, 2.370877 41.810394, 2.370715 41.810422, 2.370652 41.81043, 2.370597 41.81045, 2.370535 41.810463, 2.370468 41.810476, 2.370403 41.810496, 2.370336 41.810499, 2.370263 41.810497, 2.370203 41.810505, 2.370136 41.810518, 2.370074 41.810521, 2.369999 41.810521, 2.369932 41.810531, 2.369869 41.810548, 2.369816 41.810573, 2.369741 41.810613, 2.369688 41.81064, 2.369571 41.810682, 2.369491 41.810717, 2.369328 41.810794, 2.369256 41.810799, 2.369191 41.810819, 2.369128 41.810837, 2.36904 41.810865, 2.368972 41.810888, 2.368857 41.810933, 2.368795 41.810953, 2.36874 41.810973, 2.368688 41.811006, 2.368551 41.811039, 2.368499 41.811066, 2.368409 41.811133, 2.368347 41.811173, 2.368284 41.811213, 2.368217 41.81122, 2.368152 41.811238, 2.368087 41.811255, 2.368025 41.811277, 2.367953 41.81129, 2.36789 41.81131, 2.36782 41.811325, 2.367742 41.811338, 2.367674 41.811355, 2.367602 41.811367, 2.367519 41.811375, 2.367434 41.81138, 2.367362 41.811395, 2.367292 41.811393, 2.367222 41.811393, 2.36717 41.811431, 2.367108 41.811444)"
2557,1.67,10.64,Less than 15 min/km,#AC1754,3.72,0.35,2.8,0.8,Less than 7.5%,#77E4C8,"LINESTRING (2.367108 41.811444, 2.367026 41.811472, 2.366971 41.811499, 2.366903 41.811494, 2.36684 41.811496, 2.36673 41.811491, 2.366662 41.811491, 2.366594 41.811496, 2.366517 41.811498, 2.366454 41.811503, 2.366369 41.811511, 2.366301 41.811494, 2.366223 41.811502, 2.366151 41.811522, 2.366094 41.811539, 2.366017 41.811562, 2.365959 41.811574, 2.365886 41.811589, 2.365814 41.811604, 2.365739 41.811622, 2.365662 41.811639, 2.365602 41.811657, 2.365539 41.811667, 2.365479 41.811685, 2.365414 41.8117, 2.365329 41.811707, 2.365267 41.811709, 2.36519 41.811696, 2.365127 41.811679, 2.36506 41.811651, 2.364998 41.811636, 2.364928 41.811618, 2.364868 41.811601, 2.36481 41.811584, 2.36474 41.811587, 2.364682 41.811599, 2.364614 41.811614, 2.364551 41.811626, 2.364489 41.811651, 2.364437 41.811676, 2.364399 41.811711, 2.364349 41.811756, 2.364276 41.811778, 2.364211 41.811805, 2.364151 41.811823, 2.364089 41.811833, 2.364027 41.811838, 2.363949 41.811843, 2.363876 41.811843, 2.363793 41.811885, 2.363733 41.811898, 2.363671 41.811915, 2.363588 41.811948, 2.363518 41.811958, 2.363451 41.811965, 2.363384 41.811977, 2.363334 41.812015, 2.363259 41.812055, 2.363192 41.812078)"
2113,1.52,11.93,Less than 15 min/km,#AC1754,8.35,0.65,0.1,0.02,Less than 7.5%,#77E4C8,"LINESTRING (2.363192 41.812078, 2.363139 41.812106, 2.363092 41.812148, 2.363052 41.812186, 2.362989 41.812216, 2.362927 41.812228, 2.36288 41.812258, 2.362808 41.812306, 2.362758 41.812339, 2.362715 41.812377, 2.362675 41.812415, 2.362623 41.812457, 2.362566 41.812487, 2.362523 41.812532, 2.362505 41.81258, 2.362473 41.812635, 2.362456 41.812683, 2.362434 41.812735, 2.362399 41.812783, 2.362391 41.812835, 2.362358 41.812887, 2.36223 41.81301, 2.362147 41.81306, 2.362102 41.813108, 2.362077 41.813155, 2.362055 41.813202, 2.36201 41.813235, 2.361953 41.813267, 2.361915 41.813314, 2.361895 41.813361, 2.361855 41.813401, 2.361832 41.813448, 2.361864 41.813578, 2.361849 41.813643, 2.361849 41.813701, 2.361844 41.813751, 2.361826 41.813809, 2.361791 41.813862, 2.361789 41.813914, 2.361782 41.813961, 2.36175 41.814006, 2.361728 41.814051, 2.361695 41.814101, 2.361677 41.814146, 2.361627 41.814183, 2.361584 41.81423, 2.361532 41.814273, 2.361494 41.814318, 2.361456 41.814353, 2.361409 41.814391, 2.361366 41.814426, 2.361308 41.814466, 2.361263 41.814504, 2.361206 41.814541, 2.361163 41.814576, 2.361141 41.814626, 2.361128 41.814671, 2.361096 41.814721, 2.361064 41.814764, 2.361029 41.814809, 2.360982 41.814844, 2.360935 41.814877, 2.36089 41.814915, 2.360848 41.814958, 2.360838 41.81501, 2.360831 41.815062, 2.360798 41.815117, 2.360775 41.81516, 2.360757 41.81521, 2.360729 41.81525, 2.360717 41.815302, 2.360699 41.815349, 2.360671 41.815389, 2.360618 41.815422, 2.360566 41.815457, 2.360519 41.815504, 2.360467 41.815556, 2.360439 41.815608, 2.360392 41.815643, 2.36034 41.815681, 2.360292 41.815709, 2.360215 41.815747, 2.360138 41.815779, 2.360096 41.815812, 2.360033 41.81584, 2.360011 41.815893, 2.359993 41.815941, 2.35997 41.816004, 2.359958 41.816052, 2.359945 41.816105, 2.359938 41.816158, 2.359928 41.81622, 2.359873 41.816332, 2.359846 41.81638, 2.359829 41.816433, 2.359796 41.816478, 2.359774 41.816541, 2.359764 41.816598, 2.359779 41.816658, 2.359782 41.816715, 2.359772 41.81676, 2.359732 41.816808, 2.359637 41.816941, 2.359637 41.817023)"
421,1.54,25.07,From 15 to 30 min/km,#E53888,12.8,0.52,10.8,2.08,Less than 7.5%,#77E4C8,"LINESTRING (2.359637 41.817023, 2.359619 41.817071, 2.359549 41.817098, 2.359484 41.817121, 2.359386 41.817134, 2.359316 41.817137, 2.359239 41.817139, 2.359167 41.817162, 2.359102 41.817182, 2.35904 41.817192, 2.35897 41.817207, 2.358893 41.817227, 2.358828 41.817242, 2.35877 41.817264, 2.358717 41.817289, 2.358659 41.817306, 2.358576 41.817343, 2.358508 41.817373, 2.358438 41.817383, 2.358388 41.817411, 2.358336 41.817446, 2.358291 41.817493, 2.358256 41.817531, 2.358194 41.817613, 2.358172 41.817656, 2.358125 41.817724, 2.358073 41.817752, 2.358011 41.817839, 2.357998 41.817952, 2.35798 41.818002, 2.357952 41.818045, 2.357934 41.818093, 2.357879 41.818123, 2.357814 41.818178, 2.357759 41.818218, 2.357701 41.81827, 2.357653 41.818318, 2.357606 41.818363, 2.357561 41.81841, 2.357526 41.818457, 2.357504 41.8185, 2.357464 41.818542, 2.357421 41.818587, 2.357373 41.818619, 2.357336 41.818662, 2.357291 41.818699, 2.357239 41.818739, 2.357177 41.818769, 2.35714 41.818816, 2.357112 41.818864, 2.357075 41.818912, 2.357035 41.818959, 2.356983 41.818994, 2.356953 41.819039, 2.356905 41.819082, 2.356858 41.819115, 2.356796 41.819152, 2.356751 41.81921, 2.356718 41.819265, 2.356696 41.819308, 2.356653 41.819345, 2.356653 41.819397, 2.35665 41.819444, 2.356628 41.819494, 2.356613 41.819539, 2.356593 41.819594, 2.356565 41.819637, 2.356557 41.819692, 2.356544 41.819742, 2.356521 41.819792, 2.356481 41.81984, 2.356461 41.819902, 2.356441 41.819945, 2.356391 41.819985, 2.356354 41.820035, 2.356312 41.820075, 2.356292 41.820128, 2.356247 41.820175, 2.356195 41.820198, 2.356137 41.820235, 2.356097 41.820273, 2.356072 41.820316, 2.356 41.820348, 2.355942 41.820383)"
443,1.42,14.0,Less than 15 min/km,#AC1754,2.25,0.14,2.1,1.5,Less than 7.5%,#77E4C8,"LINESTRING (2.355942 41.820383, 2.355869 41.820416, 2.355797 41.820441, 2.355724 41.820448, 2.355661 41.820468, 2.355589 41.820473, 2.355526 41.820483, 2.355468 41.8205, 2.355411 41.82053, 2.355358 41.820558, 2.355288 41.820581, 2.355228 41.820609, 2.35513 41.820639, 2.355082 41.820674, 2.355032 41.820704, 2.354979 41.820729, 2.354927 41.820752, 2.354857 41.820784, 2.3548 41.820824, 2.354792 41.820937, 2.354954 41.820999, 2.354932 41.821076)"
217,0.73,59.66,More than 45 min/km,#F7A8C4,4.11,0.07,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.354932 41.821076, 2.354894 41.821113, 2.354891 41.821183, 2.354884 41.821251, 2.354942 41.821238, 2.354915 41.821185, 2.354908 41.821138, 2.354955 41.821065, 2.354858 41.820987, 2.354756 41.820879)"
446,0.61,32.58,From 30 to 45 min/km,#F37199,6.72,0.21,15.5,7.38,Less than 7.5%,#77E4C8,"LINESTRING (2.354756 41.820879, 2.354609 41.820802, 2.354531 41.820764, 2.354381 41.820737, 2.354254 41.820749, 2.354101 41.820772, 2.353953 41.820799, 2.353863 41.820869, 2.35382 41.820907, 2.353665 41.820994, 2.35348 41.820977, 2.353358 41.820922, 2.353283 41.82085, 2.353156 41.820822, 2.353058 41.820814, 2.353001 41.820791, 2.352896 41.820711, 2.352844 41.820744, 2.352772 41.820854, 2.352704 41.820952)"
219,1.23,28.84,From 15 to 30 min/km,#E53888,1.6,0.06,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.352704 41.820952, 2.352686 41.821, 2.352631 41.821033, 2.352589 41.821078, 2.352541 41.821113, 2.352524 41.821163, 2.352469 41.8212, 2.352427 41.821285, 2.352444 41.821337)"
216,0.46,538.0,More than 45 min/km,#F7A8C4,21.82,0.04,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.352444 41.821337, 2.352481 41.821457, 2.352428 41.821375, 2.352421 41.821265, 2.352479 41.821198)"
219,1.27,13.99,Less than 15 min/km,#AC1754,0.78,0.05,13.5,27.0,More than 22.5%,#4535C1,"LINESTRING (2.352479 41.821198, 2.352542 41.821138, 2.352595 41.821086, 2.352635 41.821048, 2.352668 41.820985, 2.35269 41.820942, 2.352717 41.820892, 2.352744 41.820842, 2.352742 41.820784)"
424,1.5,12.46,Less than 15 min/km,#AC1754,12.35,0.99,90.0,9.09,From 7.5% to 15%,#36C2CE,"LINESTRING (2.352742 41.820784, 2.352725 41.820741, 2.352765 41.820693, 2.352797 41.820645, 2.352832 41.820603, 2.352842 41.820556, 2.35285 41.820509, 2.352883 41.820466, 2.35293 41.820413, 2.352968 41.820376, 2.353001 41.820334, 2.353061 41.820312, 2.353128 41.820294, 2.353183 41.820244, 2.353221 41.820201, 2.353273 41.820159, 2.35333 41.820134, 2.353385 41.820101, 2.353448 41.820051, 2.353506 41.820021, 2.353538 41.819973, 2.353578 41.819933, 2.353623 41.819898, 2.353668 41.819868, 2.353716 41.81983, 2.353776 41.819787, 2.353826 41.819744, 2.353919 41.819677, 2.353971 41.81964, 2.354041 41.819593, 2.354108 41.819558, 2.354206 41.819513, 2.354259 41.819481, 2.354314 41.819444, 2.354357 41.819399, 2.354407 41.819364, 2.354405 41.819312, 2.354382 41.819259, 2.354419 41.819216, 2.354399 41.819169, 2.354401 41.819089, 2.354399 41.819009, 2.354421 41.818954, 2.354438 41.818901, 2.35445 41.818849, 2.354452 41.818797, 2.354469 41.818719, 2.354516 41.818674, 2.354524 41.818624, 2.354547 41.818561, 2.35458 41.818513, 2.354592 41.818466, 2.354627 41.818398, 2.354637 41.818341, 2.354619 41.818289, 2.354596 41.818237, 2.354563 41.818189, 2.354506 41.818139, 2.354498 41.818091, 2.354501 41.818034, 2.354521 41.817984, 2.354538 41.817937, 2.354536 41.817885, 2.354543 41.817837, 2.354561 41.817784, 2.354581 41.817741, 2.354596 41.817693, 2.354621 41.817608, 2.354626 41.817558, 2.354634 41.817506, 2.354634 41.817456, 2.354636 41.817411, 2.354636 41.817359, 2.354656 41.817302, 2.354656 41.817255, 2.354704 41.817213, 2.354737 41.81716, 2.354789 41.817122, 2.354832 41.817085, 2.354884 41.817052, 2.354932 41.817009, 2.354972 41.816957, 2.355 41.81691, 2.355055 41.816868, 2.355073 41.81682, 2.355081 41.816763, 2.355104 41.816718, 2.355122 41.816675, 2.355142 41.816632, 2.35517 41.816592, 2.355175 41.816519, 2.35516 41.816472, 2.355138 41.816427, 2.355123 41.816382, 2.355116 41.816329, 2.355101 41.816284, 2.355089 41.816231, 2.355089 41.816178, 2.355102 41.816126, 2.355107 41.816078, 2.35515 41.816031, 2.355197 41.815991, 2.355292 41.815894, 2.355344 41.815854, 2.355399 41.815829, 2.355442 41.815796, 2.355499 41.815758, 2.355557 41.81573, 2.355609 41.815688, 2.355651 41.81565, 2.355703 41.815602, 2.355746 41.815552, 2.355781 41.815509, 2.355834 41.815477, 2.355889 41.815439, 2.355941 41.815394, 2.355986 41.815364, 2.356038 41.815336, 2.356096 41.815313, 2.356134 41.815276, 2.356157 41.815221, 2.356129 41.815173, 2.356087 41.815128, 2.356024 41.8151, 2.355974 41.815067, 2.355997 41.815022, 2.355989 41.814975, 2.355996 41.814928, 2.355994 41.814878, 2.356031 41.814818, 2.356066 41.814776, 2.356093 41.814734, 2.356131 41.814696, 2.356139 41.814641, 2.356159 41.814588, 2.356177 41.814535, 2.356212 41.81449, 2.356279 41.814435, 2.356336 41.814372, 2.356408 41.814329, 2.356466 41.814311, 2.356529 41.814286, 2.356596 41.814254, 2.356673 41.814232, 2.356756 41.814232, 2.356829 41.81421, 2.356892 41.814187, 2.356925 41.814144, 2.35698 41.814122, 2.357018 41.814079, 2.357043 41.814037, 2.357086 41.813994, 2.357124 41.813947, 2.357164 41.813895, 2.357206 41.81385, 2.357268 41.81379, 2.357316 41.813757, 2.357363 41.813724, 2.357415 41.813674, 2.357455 41.813629, 2.357487 41.813584)"
425,1.7,10.39,Less than 15 min/km,#AC1754,5.38,0.5,15.2,3.04,Less than 7.5%,#77E4C8,"LINESTRING (2.357487 41.813584, 2.357489 41.813531, 2.357387 41.813486, 2.357189 41.813469, 2.357044 41.813464, 2.356977 41.813474, 2.356897 41.813472, 2.356814 41.813487, 2.356694 41.813494, 2.356614 41.813492, 2.356529 41.813505, 2.356452 41.813518, 2.356377 41.813536, 2.356327 41.813564, 2.356165 41.813626, 2.356105 41.813633, 2.35602 41.813661, 2.35596 41.813678, 2.355897 41.813688, 2.35583 41.813686, 2.35575 41.813674, 2.35568 41.813684, 2.355453 41.813692, 2.355378 41.813702, 2.355308 41.81371, 2.355241 41.81373, 2.355164 41.813723, 2.355112 41.8137, 2.35499 41.813592, 2.354968 41.81353, 2.354953 41.813472, 2.354931 41.81342, 2.354919 41.813368, 2.354927 41.813311, 2.354934 41.813258, 2.354929 41.813163, 2.354912 41.813106, 2.354897 41.813038, 2.354865 41.812988, 2.354848 41.812941, 2.354825 41.812888, 2.354797 41.812823, 2.354782 41.812761, 2.354742 41.812601, 2.35472 41.812544, 2.354685 41.812499, 2.354678 41.812452, 2.354656 41.812397, 2.354623 41.812355, 2.354591 41.81231, 2.354516 41.812175, 2.354509 41.812122, 2.354507 41.812075, 2.354509 41.812028, 2.354531 41.811981, 2.354573 41.811936, 2.35463 41.811899, 2.354695 41.811869, 2.35473 41.811824, 2.354773 41.811787, 2.354806 41.811749, 2.354856 41.811704, 2.354903 41.811666, 2.354938 41.811626, 2.354961 41.811566, 2.355003 41.811521, 2.355041 41.811449, 2.355078 41.811407, 2.355115 41.811362, 2.35516 41.811299)"
1864,1.55,11.18,Less than 15 min/km,#AC1754,3.17,0.28,18.3,6.54,Less than 7.5%,#77E4C8,"LINESTRING (2.35516 41.811299, 2.355197 41.811254, 2.355235 41.811212, 2.35532 41.811157, 2.355365 41.811127, 2.35541 41.811094, 2.355458 41.811059, 2.355513 41.811026, 2.35555 41.810986, 2.355675 41.810918, 2.355702 41.810871, 2.355755 41.810808, 2.355772 41.810748, 2.355812 41.810676, 2.355822 41.810621, 2.355805 41.810513, 2.355783 41.81045, 2.355761 41.8104, 2.355738 41.81035, 2.355705 41.810265, 2.35571 41.810207, 2.355732 41.810162, 2.355775 41.810125, 2.355828 41.8101, 2.355891 41.810073, 2.355956 41.810048, 2.356006 41.81001, 2.356061 41.809987, 2.356121 41.809975, 2.356189 41.809958, 2.356269 41.809931, 2.356332 41.809909, 2.356395 41.809891, 2.356458 41.809863, 2.356541 41.809828, 2.356603 41.8098, 2.35666 41.809782, 2.356723 41.809764, 2.356811 41.809767, 2.356909 41.809774, 2.357037 41.809774, 2.357169 41.809689)"
417,1.42,65.02,More than 45 min/km,#F7A8C4,4.23,0.06,5.2,8.67,From 7.5% to 15%,#36C2CE,"LINESTRING (2.357169 41.809689, 2.357131 41.809651, 2.357033 41.809616, 2.357116 41.809606, 2.357014 41.809564, 2.356951 41.809544, 2.356873 41.809502, 2.35681 41.809487, 2.356732 41.809485)"
419,1.72,10.04,Less than 15 min/km,#AC1754,6.47,0.64,37.9,5.92,Less than 7.5%,#77E4C8,"LINESTRING (2.356732 41.809485, 2.356652 41.809497, 2.356595 41.809534, 2.35654 41.809557, 2.356472 41.809585, 2.356372 41.809608, 2.356309 41.809626, 2.356231 41.809644, 2.356169 41.809647, 2.356101 41.80964, 2.356029 41.80962, 2.355961 41.809613, 2.355888 41.809611, 2.355816 41.809631, 2.355646 41.809628, 2.355566 41.809651, 2.355498 41.809653, 2.355411 41.809686, 2.355351 41.809704, 2.355294 41.809722, 2.355142 41.809787, 2.35508 41.809815, 2.355008 41.80983, 2.354963 41.809867, 2.354965 41.809959, 2.354965 41.810021, 2.354963 41.810081, 2.354953 41.810148, 2.354935 41.810206, 2.354912 41.810266, 2.354894 41.810311, 2.354872 41.810354, 2.354832 41.810389, 2.354797 41.810432, 2.354755 41.81048, 2.35471 41.810532, 2.354678 41.810575, 2.354636 41.810618, 2.354571 41.810651, 2.354519 41.810683, 2.354466 41.810726, 2.354431 41.810764, 2.354381 41.810792, 2.354334 41.810832, 2.354262 41.810877, 2.354194 41.810902, 2.354139 41.810927, 2.354092 41.810957, 2.354002 41.810967, 2.353944 41.811004, 2.353886 41.811034, 2.353819 41.811069, 2.353771 41.811101, 2.353718 41.811138, 2.353666 41.811175, 2.353613 41.811207, 2.353558 41.811244, 2.353505 41.811271, 2.353467 41.811308, 2.353414 41.811335, 2.353356 41.81136, 2.353296 41.811398, 2.353234 41.811425, 2.353174 41.811458, 2.353107 41.811465, 2.353012 41.811467, 2.352929 41.811462, 2.352842 41.811437, 2.352765 41.811409, 2.352675 41.811384, 2.352597 41.811372, 2.352534 41.811374, 2.352466 41.811387, 2.352399 41.811429, 2.352364 41.811479, 2.352342 41.811522, 2.352305 41.811574, 2.352252 41.811619, 2.352205 41.811661, 2.35216 41.811699, 2.352125 41.811744, 2.35208 41.811809, 2.352047 41.811854, 2.352019 41.811909, 2.352021 41.811962, 2.352029 41.812017, 2.352034 41.81207, 2.352037 41.812115, 2.352034 41.812165, 2.352032 41.812218, 2.352035 41.812266, 2.35204 41.812321, 2.352018 41.812366, 2.351998 41.812413, 2.351971 41.812458, 2.351931 41.812498, 2.351903 41.812548, 2.351851 41.812593, 2.351798 41.81262, 2.351726 41.81263, 2.351673 41.812607, 2.351663 41.812557)"
411,1.64,10.4,Less than 15 min/km,#AC1754,3.48,0.33,27.2,8.24,From 7.5% to 15%,#36C2CE,"LINESTRING (2.351663 41.812557, 2.351671 41.812489, 2.351674 41.812429, 2.351679 41.812384, 2.351671 41.812329, 2.351656 41.812272, 2.351646 41.812225, 2.351618 41.812177, 2.351588 41.812129, 2.351551 41.812077, 2.351499 41.812049, 2.351434 41.812016, 2.351364 41.811989, 2.351299 41.811966, 2.351226 41.811951, 2.351168 41.811929, 2.351106 41.811902, 2.351046 41.811887, 2.350994 41.81185, 2.350951 41.811812, 2.350919 41.811762, 2.350901 41.811689, 2.350923 41.811637, 2.350926 41.811582, 2.350936 41.81153, 2.350956 41.811475, 2.350979 41.81143, 2.351006 41.81138, 2.351023 41.811335, 2.351026 41.81128, 2.351019 41.811228, 2.351004 41.811183, 2.350982 41.811133, 2.350969 41.811081, 2.350939 41.811031, 2.350891 41.810998, 2.350824 41.810963, 2.350769 41.810936, 2.350692 41.810914, 2.350629 41.810896, 2.350557 41.810879, 2.35049 41.810869, 2.350422 41.810859, 2.350364 41.810844, 2.350292 41.810819, 2.350229 41.810782, 2.350197 41.810742, 2.350179 41.810687, 2.350212 41.810604, 2.350247 41.810559, 2.350294 41.810522, 2.350336 41.810472, 2.350376 41.81042, 2.350426 41.810382, 2.350458 41.810339, 2.350483 41.810296)"
263,1.82,9.6,Less than 15 min/km,#AC1754,6.45,0.67,4.4,0.66,Less than 7.5%,#77E4C8,"LINESTRING (2.350483 41.810296, 2.350525 41.810234, 2.350538 41.810189, 2.350565 41.810144, 2.35059 41.810091, 2.35062 41.810029, 2.350633 41.809972, 2.350641 41.80992, 2.350649 41.809862, 2.350654 41.809809, 2.350649 41.809761, 2.350636 41.809701, 2.350639 41.809643, 2.350642 41.809591, 2.350632 41.809546, 2.35063 41.809498, 2.350633 41.809448, 2.350631 41.809403, 2.350626 41.809353, 2.350643 41.809296, 2.350656 41.809238, 2.350661 41.809188, 2.350676 41.809136, 2.350694 41.809086, 2.350726 41.809039, 2.350758 41.809001, 2.350791 41.808954, 2.350819 41.808901, 2.350857 41.808866, 2.350895 41.808829, 2.35093 41.808784, 2.350965 41.808724, 2.350967 41.808677, 2.350955 41.80863, 2.35094 41.808582, 2.350933 41.808525, 2.350925 41.808473, 2.350933 41.808423, 2.350931 41.808378, 2.350924 41.808328, 2.350927 41.80827, 2.350937 41.808213, 2.350954 41.808163, 2.350959 41.808113, 2.350979 41.808058, 2.351012 41.808018, 2.351054 41.807976, 2.351074 41.807923, 2.351089 41.807866, 2.351116 41.807814, 2.351144 41.807761, 2.351166 41.807713, 2.351191 41.807658, 2.351223 41.807601, 2.351228 41.807543, 2.351226 41.807483, 2.351233 41.807428, 2.351236 41.807373, 2.351248 41.8073, 2.351246 41.807245, 2.351254 41.807195, 2.351247 41.807145, 2.35124 41.807088, 2.351245 41.80704, 2.351238 41.806988, 2.351233 41.80693, 2.35123 41.806885, 2.351238 41.806828, 2.351236 41.806776, 2.351238 41.806704, 2.351231 41.806641, 2.351216 41.806589, 2.351204 41.806499, 2.351204 41.806439, 2.351207 41.806387, 2.351217 41.806337, 2.351207 41.806247, 2.351192 41.806189, 2.351194 41.806136, 2.351201 41.806079, 2.351198 41.806017, 2.351206 41.805972, 2.351213 41.805915, 2.351226 41.805853, 2.351224 41.805798, 2.351232 41.805745, 2.351242 41.805687, 2.351255 41.805629, 2.35127 41.805569, 2.35129 41.805516, 2.351297 41.805464, 2.35133 41.805417, 2.351347 41.805359, 2.351374 41.805307, 2.351394 41.805264, 2.351407 41.805216, 2.351422 41.805166, 2.351439 41.805113, 2.351462 41.805056, 2.351482 41.805003, 2.351499 41.804958, 2.351514 41.804885, 2.351576 41.804782, 2.351608 41.80474, 2.351655 41.804685, 2.351688 41.804645, 2.351713 41.804592, 2.35172 41.804545, 2.351687 41.804458)"
261,1.75,13.28,Less than 15 min/km,#AC1754,6.84,0.47,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.351687 41.804458, 2.351624 41.804431, 2.351579 41.804393, 2.351526 41.804355, 2.351483 41.804318, 2.351431 41.804283, 2.351384 41.804253, 2.351316 41.804231, 2.351276 41.804191, 2.351279 41.804146, 2.351251 41.804099, 2.351206 41.804046, 2.351159 41.804006, 2.351092 41.803989, 2.351029 41.803942, 2.350994 41.8039, 2.350949 41.803853, 2.350909 41.803808, 2.350896 41.803751, 2.350854 41.803718, 2.350824 41.803671, 2.350774 41.803624, 2.350739 41.803577, 2.350696 41.803519, 2.350648 41.803466, 2.350586 41.803423, 2.350536 41.803381, 2.350481 41.803344, 2.350433 41.803314, 2.350371 41.803294, 2.350311 41.803271, 2.350234 41.803238, 2.350186 41.803203, 2.350168 41.803148, 2.350126 41.803105, 2.350063 41.803043, 2.35004 41.80299, 2.349985 41.802943, 2.34993 41.802901, 2.3499 41.802849, 2.349865 41.802719, 2.349842 41.802667, 2.3498 41.802634, 2.349738 41.802589, 2.34968 41.802562, 2.349628 41.802537, 2.34959 41.802492, 2.349468 41.802412, 2.349405 41.802392, 2.34934 41.802374, 2.349293 41.802299, 2.349261 41.802249, 2.349191 41.802241, 2.349116 41.802231, 2.349084 41.802189, 2.349071 41.802141, 2.349003 41.802029, 2.348991 41.801979, 2.348983 41.801854, 2.348995 41.801801, 2.348883 41.801729, 2.348695 41.801667, 2.348595 41.801642, 2.348492 41.801564, 2.348572 41.801499, 2.34857 41.801432, 2.348567 41.801372)"
258,1.13,32.64,From 30 to 45 min/km,#F37199,1.76,0.06,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.348567 41.801372, 2.348499 41.801364, 2.348412 41.801359, 2.348302 41.801317, 2.348244 41.801297, 2.348137 41.801267, 2.348105 41.801229, 2.348043 41.801181, 2.34797 41.801174)"
257,1.33,13.25,Less than 15 min/km,#AC1754,0.64,0.05,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.34797 41.801174, 2.347907 41.801181, 2.34779 41.801191, 2.347717 41.801169, 2.347657 41.801147, 2.347629 41.801104, 2.347642 41.801039, 2.347579 41.801012)"
1257,1.29,21.24,From 15 to 30 min/km,#E53888,0.88,0.04,0.0,0.0,Less than 7.5%,#77E4C8,"LINESTRING (2.347579 41.801012, 2.347514 41.801035, 2.347459 41.801057, 2.347394 41.80106, 2.347226 41.801135, 2.347156 41.801142)"
